Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Yehudale's Falafel & Pizza,QUICK BITES,3.9,16.0,"7241 Bathurst Street, Thornhill","Middle Eastern, Pizza",15.0,Thornhill
Marado Sushi,CASUAL DINING,3.2,5.0,"7323 Yonge Street, Thornhill","Japanese, Sushi",40.0,Thornhill
Korean Traditional Tea House - Soohyang,BEVERAGE SHOP,,,7051 Yonge street L3T 2A6 2A6,"Korean, Coffee and Tea",10.0,Thornhill
KINTON RAMEN,CASUAL DINING,3.2,9.0,"505 Highaway 7 E, Unit 54-58, Thornhill L3T 7T1","Japanese, Ramen",20.0,Thornhill
Tian Xin Place,CASUAL DINING,3.4,6.0,"5 Glen Cameron Road, Thornhill","Shanghai, Chinese, Asian",30.0,Thornhill
After Queen Tea shop,BEVERAGE SHOP,,,"7355 Bayview Street, Thornhill","Tea, Beverages",20.0,Thornhill
Grodzinski Bakery,DESSERT PARLOR,3.8,11.0,"1118 Centre Street, Thornhill",Bakery,25.0,Thornhill
Revitasize - Cold Pressed Juices,QUICK BITES,3.3,8.0,"1470 Centre Street, Thornhill","Healthy Food, Juices",25.0,Thornhill
Vegan Danish Bakery,BAKERY,,,"7718 Yonge Street, Thornhill",Bakery,20.0,Thornhill
Wild Wing,CASUAL DINING,3.2,11.0,"Bayview Lanes, 8180 Bayview Avenue Thornhill",Bar Food,50.0,Thornhill
Papa George Cafe,CASUAL DINING,3.5,7.0,"360 Highway 7 East, Thornhill",Chinese,20.0,Thornhill
Ramona's Kitchen,CASUAL DINING,,,7355 Bayview Avenue L3T 5Z2,Diner,,Thornhill
D-Lite's,CASUAL DINING,3.3,9.0,"Spring Farm Marketplace, 441 Clark Avenue West, Thornhill","Asian, European, Middle Eastern, Latin American",25.0,Thornhill
Simmer Huang,CASUAL DINING,,,"505 Highway 7 East, Unit 98, Thornhill L3T 7T1","Northern Chinese, Chinese, Asian",30.0,Thornhill
Ir Yewon,CASUAL DINING,2.8,5.0,"Yorkville North, 100 Steeles Avenue West, Unit 13 , Thornhill","Korean, Asian",20.0,Thornhill
Cafe de Causette,CASUAL DINING,,,"505 Highway 7, Thornhill L3T 7P6","Bakery, Fast Food",,Thornhill
Shabu & Congbul,CASUAL DINING,3.0,5.0,"390 Steeles Avenue West, Thornhill","Korean, Asian",35.0,Thornhill
Crave Restaurant - Sheraton Parkway Hotel,CASUAL DINING,3.6,5.0,"Sheraton Parkway Hotel, 600 Highway 7 East, Thornhill","Grill, European",80.0,Thornhill
Hunan Restaurant and Bar,CASUAL DINING,3.7,4.0,"300 John Street, Thornhill, GTA","Sichuan, Chinese, Asian",50.0,Thornhill
Java Joe's,CAFÉ,3.4,6.0,"298 John Street, Thornhill, GTA",Cafe,15.0,Thornhill
Heloo Goolub,BAKERY,,,"8147 Yonge Street, Thornhill, GTA","Middle Eastern, Bakery",13.0,Thornhill
Beff Pan Steak and Roll House,CASUAL DINING,,,"Unit 17,100 Steeles Avenue West L4J 7Y1","Asian Fusion, Japanese, Korean",,Thornhill
Chatime,BEVERAGE SHOP,3.1,7.0,"Commerce Gate, 505 Highway 7, Thornhill","Bubble Tea, Beverages, Taiwanese",15.0,Thornhill
Pizza Nova,QUICK BITES,3.5,10.0,"SmartCentres Rutherford Village, 9200 Bathurst Street, Unit 1, Thornhill","Pizza, Fast Food",30.0,Thornhill
1118 Bistro Bar & Grill,BAR,3.1,7.0,"1118 Centre Street, Thornhill",Grill,40.0,Thornhill
Yummy Cone,QUICK BITES,,,"Unit 103A, 7191 Yonge Street L3T 0C4","Pizza, Coffee and Tea",15.0,Thornhill
Ichiban Sushi House,CASUAL DINING,3.5,7.0,"8707 Dufferin Street, Thornhill","Sushi, Japanese, Asian",40.0,Thornhill
Yogurty's,DESSERT PARLOR,3.1,6.0,"8020 Bathurst Street, Thornhill","Frozen Yogurt, Desserts",15.0,Thornhill
Famous Laffa,QUICK BITES,3.7,4.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill",Iranian,25.0,Thornhill
Top Gourmet of China,CASUAL DINING,,,"180 Steeles Ave W, Thornhill, ON, Canada, Thornhill, ON L4J 2L1",Chinese,30.0,Thornhill
Amalfi Coast,CASUAL DINING,,,8020 Bathurst Street,Italian,50.0,Thornhill
Ice In Paradise,QUICK BITES,,,"8139 Yonge Street, Thornhill","Ice Cream, Iranian",10.0,Thornhill
Tim Hortons,CAFÉ,2.8,6.0,"2890 Steeles Avenue East, Thornhill","American, Donuts, Desserts",20.0,Thornhill
General Tso's Kitchen,QUICK BITES,3.1,4.0,"7045 Yonge Street, Thornhill",Chinese,13.0,Thornhill
The Captain's Boil,CASUAL DINING,,,"230 Commerce Valley Dr. East., Thornhill L3T 7Y3","Asian Fusion, Cajun, Seafood",30.0,Thornhill
Kuu Sushi,CASUAL DINING,3.1,4.0,1020 Centre Street L4J 3M8,Sushi,,Thornhill
CoCo Fresh Juice and Tea,BEVERAGE SHOP,,,"505 Highway 7 East, Unit 5, Toronto","Bubble Tea, Beverages",15.0,Thornhill
Bagel World,QUICK BITES,,,"SmartCentres Thornhill, 10 Disera Drive, Thornhill","Bakery, Cafe",20.0,Thornhill
Yogen Früz,DESSERT PARLOR,,,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill","Frozen Yogurt, Desserts",15.0,Thornhill
Dizy Lounge,CASUAL DINING,3.6,7.0,"8159 Yonge Street, Thornhill",Mediterranean,,Thornhill
Promenade Restaurant & Banquet Hall,CASUAL DINING,,,"7700 Bathurst Street, Unit 38-40, Toronto L4J 7Y3",Russian,,Thornhill
King's Wok House,QUICK BITES,3.3,4.0,"The Shops on Steeles and 404, 2900 Steeles Avenue East, Thornhill","Chinese, Asian",15.0,Thornhill
Pizza Hut,QUICK BITES,2.8,7.0,"392 John Street, Markham","Pizza, Fast Food",25.0,Thornhill
Marble Slab Creamery,DESSERT PARLOR,,,"SmartCentres Thornhill, 11 Disera Drive, Thornhill","Ice Cream, Desserts",20.0,Thornhill
ShareTea,BEVERAGE SHOP,,,"370 Highway 7 East, Unit 101, Thornhill L4B 0C4","Bubble Tea, Beverages, Taiwanese",15.0,Thornhill
Moscow Nights Restaurant,CASUAL DINING,,,"7700 Bathurst Street, Thornhill",Russian,80.0,Thornhill
