Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
BBQ Express,QUICK BITES,2.9,12.0,"1240 Bay Street, Toronto M5R 3N7",Fast Food,20.0,Yorkville
Starbucks,CAFÉ,2.5,10.0,"1250 Bay Street, Toronto M5R 2A7",Cafe,20.0,Yorkville
Estia,FINE DINING,,,90 Avenue Road M5R 2H2,"Italian, Spanish",,Yorkville
Timothy's,CAFÉ,3.1,17.0,"Manulife Centre, 55 Bloor Street West, Toronto M4W 1A5",Cafe,25.0,Yorkville
The Grind,QUICK BITES,3.2,7.0,"Hudson Bay Centre, 20 Bloor Street West, Toronto M4W 3G7",Cafe,,Yorkville
Bhoj Indian Cuisine,CASUAL DINING,3.0,11.0,"21 Davenport Road, Toronto M5R 1H2",Indian,25.0,Yorkville
Big Smoke Burger,QUICK BITES,3.2,12.0,"830 Yonge Street, Toronto M4W2H1","Burger, Fast Food",25.0,Yorkville
Eat A Pita,QUICK BITES,3.0,11.0,"6 Cumberland Street, Toronto M5R 3V5","Middle Eastern, Fast Food",25.0,Yorkville
Freshii,QUICK BITES,2.6,8.0,"1250 Bay Street, Toronto M5R 2A7",Healthy Food,30.0,Yorkville
Roasty Jack,QUICK BITES,3.0,12.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W1A8",American,20.0,Yorkville
Dessert Lady Cafe & Bakery,CAFÉ,,,"1 Sultan Street, Yorkville, Toronto","Cafe, Bakery",15.0,Yorkville
Cafe Moi,CAFÉ,3.7,4.0,"1200 Bay Street, Toronto M5R2A5","Cafe, Colombian, Sandwich",15.0,Yorkville
Colonnade Gourmet & Kitchen,CAFÉ,3.6,13.0,"131 Bloor Street West, Toronto M5S 3L7",Cafe,25.0,Yorkville
Anoush,QUICK BITES,2.8,10.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 1A8",Middle Eastern,25.0,Yorkville
Second Cup,CAFÉ,2.6,8.0,"Holt Renfrew Centre, 60 Bloor Street West, Toronto M4W 1J2","Cafe, Coffee and Tea, Frozen Yogurt",10.0,Yorkville
Holts Gourmet,CASUAL DINING,2.8,8.0,"Holt Renfrew Centre, 50 Bloor Street West, Toronto M4W 1A1",Cafe,,Yorkville
Tim Hortons,CAFÉ,3.7,9.0,1170 Bay Street,"American, Donuts, Desserts",20.0,Yorkville
Sushi On The Run,QUICK BITES,3.4,8.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 3E2","Sushi, Japanese, Asian",20.0,Yorkville
Metropolis Bakeshop,QUICK BITES,3.1,6.0,"Cumberland Terrace, 2 Bloor Street West, Toronto M4W 1A8",Korean,20.0,Yorkville
Pizzaiolo,QUICK BITES,3.1,6.0,"834 Yonge Street, Toronto M4W 2H1","Pizza, Fast Food",30.0,Yorkville
Monga Fried Chicken,CASUAL DINING,,,"692 Yonge St, Toronto, ON M4Y 2A6",Chinese,20.0,Yorkville
L'Express - The Bloor Street Diner,CAFÉ,3.3,9.0,"Manulife Centre, 55 Bloor Street West, Toronto M4W 1A5",Cafe,30.0,Yorkville
Teriyaki Experience,QUICK BITES,2.8,7.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 1A8",Japanese,20.0,Yorkville
Trattoria Fieramosca,CASUAL DINING,,,"36 A Prince Arthur Ave, Yorkville, Toronto",Italian,50.0,Yorkville
South St. Burger Co.,QUICK BITES,,,"102 Yorkville Avenue, Toronto M5R 1B9","Fast Food, Burger",25.0,Yorkville
Manchu Wok,QUICK BITES,3.1,7.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 1A8","Fast Food, Chinese, Asian",25.0,Yorkville
Scollard Deli,CASUAL DINING,3.5,4.0,"105 Scollard Street, Toronto M5R 1G4","Deli, Mediterranean",35.0,Yorkville
Cafe Iris,CAFÉ,3.6,4.0,"1240 Bay Street, Toronto M5R 3N7","Cafe, Asian, Chinese",20.0,Yorkville
T-Rex Zone,QUICK BITES,3.4,6.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 1J5",Healthy Food,20.0,Yorkville
Metropolis Cafe,Other,,,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W3E2",Korean,25.0,Yorkville
Golden Mint Coffee + Tea Co.,CAFÉ,,,"990 Yonge Street, Toronto M4W 2H2",Cafe,30.0,Yorkville
Posh Supperclub,CASUAL DINING,,,50 Cumberland Street M4W 3R1,Canadian,,Yorkville
Nero Express,QUICK BITES,3.2,5.0,"Cumberland Terrace, Food Court, 2 Bloor Street West, Toronto M4W 1A8","Fast Food, Italian",20.0,Yorkville
Freshii in Yorkville Village,CASUAL DINING,,,"55 Avenue Road, Food Hall, Toronto M5R 3LR","Canadian, Healthy Food, Sandwich",15.0,Yorkville
Freshly Squeezed,BEVERAGE SHOP,,,"Holt Renfrew Centre, 50 Bloor Street West, Toronto M4W 1A5","Juices, Beverages",15.0,Yorkville
Goldstruck Coffee,CAFÉ,,,"130 Cumberland Street, Toronto M5R",Cafe,10.0,Yorkville
Teuscher,DESSERT PARLOR,,,"Manulife Centre, Inside William Ashley, 55 Bloor Street West, Toronto M4W 1A5",Desserts,15.0,Yorkville
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,60 Bloor Street West M4W1J2,Coffee and Tea,13.0,Yorkville
Druxy's Famous Deli,QUICK BITES,,,"60 Bloor Street West, Unit C10 Toronto M4W 3B8","Fast Food, Sandwich",25.0,Yorkville
L'Unità Enoteca,CASUAL DINING,,,"134 Avenue Road, Yorkville, Toronto",Italian,55.0,Yorkville
Jack Astor's - Toronto (Yonge & Dundas),CASUAL DINING,,,2 Bloor Street East M4W 3T3,Canadian,,Yorkville
Calii Love,QUICK BITES,,,"1235 Bay Street, Toronto, ON M5R 3K4","Hawaiian, Vegetarian",15.0,Yorkville
Country Style,CAFÉ,,,"706 Yonge Street, Toronto",Cafe,20.0,Yorkville
Teavana,BEVERAGE SHOP,,,"Holt Renfrew Centre, 50 Bloor Street West, Toronto M4W 1A5","Tea, Beverages",20.0,Yorkville
Druxy's Famous Deli,CASUAL DINING,,,200 Elizabeth Street M5G 2C4,Canadian,20.0,Yorkville
Spring Cafe Bistro,CAFÉ,,,"931 Yonge Street, Toronto M4W 2H2","Cafe, Breakfast",30.0,Yorkville
McEwan,QUICK BITES,,,"1 Bloor Street East, Toronto, ON M4W 1A9",Bakery,15.0,Yorkville
Kiro Sushi,CASUAL DINING,,,"4 Collier Street, Toronto, ON M4W 2G9",Sushi,35.0,Yorkville
Fennel Organic Eatery,QUICK BITES,,,"322 Bloor St W, Yorkville, Toronto",Healthy Food,30.0,Yorkville
