Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Harvey's,QUICK BITES,3.8,13.0,"200 Bay Street Stn Commerce Court, Toronto M5J 2J1","Fast Food, Canadian, Burger",25.0,Financial District
David's Tea,BEVERAGE SHOP,3.8,10.0,"First Canadian Place, 100 King Street West, The PATH, Toronto","Tea, Beverages",15.0,Financial District
Michel's Bakery Cafe,Other,3.2,6.0,"Commerce Court, 199 Bay Street, The PATH, Toronto","Cafe, Bakery",20.0,Financial District
Café Plenty - One King West Hotel & Residence,CAFÉ,3.2,9.0,"One King West Hotel & Residence, 1 King Street West, Toronto M5H 1A1",Cafe,20.0,Financial District
McEwan,QUICK BITES,,,"Toronto Dominion Centre, 66 Wellington Street West, Toronto",Canadian,20.0,Financial District
Bento Zushi,QUICK BITES,2.9,11.0,"Sun Life Financial Tower, 150 King Street West, The PATH, Toronto","Sushi, Fast Food",25.0,Financial District
Wikki Hut,QUICK BITES,2.1,9.0,"Richmond Adelaide Centre, 120 Adelaide Street West, The PATH, Toronto","Fast Food, Asian",25.0,Financial District
Teller's Bar - One King West Hotel & Residence,BAR,3.0,8.0,"One King West Hotel & Residence, 1 King Street West, Toronto M5H1A1",Bar Food,60.0,Financial District
Mr. Souvlaki,QUICK BITES,3.6,12.0,"145 King Street West, The PATH, Toronto","Greek, Fast Food",20.0,Financial District
Manhattan's,QUICK BITES,2.8,9.0,"Bay Adelaide Centre, 333 Bay Street, The PATH, Toronto","Burger, Fast Food",25.0,Financial District
Teriyaki Experience,QUICK BITES,2.5,10.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto",Japanese,20.0,Financial District
Quesada,QUICK BITES,3.1,10.0,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto",Tex-Mex,25.0,Financial District
Pizzaiolo,QUICK BITES,3.6,8.0,"104 Yonge Street, Toronto","Pizza, Fast Food",30.0,Financial District
Bistro On King - One King West Hotel & Residence,CASUAL DINING,3.5,9.0,"One King West Hotel & Residence, 1 King Street West, Toronto",Canadian,80.0,Financial District
Thai Express,QUICK BITES,3.3,7.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto",Thai,25.0,Financial District
Bagel & Co.,CAFÉ,2.8,8.0,"Richmond Adelaide Centre, 120 Adelaide Street West, The PATH, Toronto","Cafe, Bakery",25.0,Financial District
Soup Nutsy,QUICK BITES,3.6,10.0,"Richmond Adelaide Centre, 120 Adelaide Street West, The PATH, Toronto M5H 1T1","Healthy Food, Canadian",25.0,Financial District
O&B Artisan,DESSERT PARLOR,3.5,10.0,"Hudson's Bay Company, Lower Level, 176 Yonge Street, Toronto M5B1S6",Desserts,50.0,Financial District
Kupfert & Kim,QUICK BITES,,,"140 Spadina Avenue, Toronto M5V 2L4","Vegetarian, Salad, Healthy Food",20.0,Financial District
Olly Fresco's,QUICK BITES,3.2,4.0,"Royal Bank Plaza, 200 Bay Street, Toronto M5J2J3","Deli, Sandwich, Mediterranean, Italian",30.0,Financial District
Maxim,QUICK BITES,3.2,7.0,"First Canadian Place, Food Court, 100 King Street West, Toronto M5X 1C8",Fast Food,25.0,Financial District
Jimmy The Greek,QUICK BITES,3.3,11.0,"Commerce Court, 199 Bay Street, The PATH, Toronto",Greek,25.0,Financial District
Greenleafs,QUICK BITES,2.6,9.0,"First Canadian Place, 100 King Street West, The PATH, Toronto",Healthy Food,25.0,Financial District
Tahini,Other,3.1,5.0,"TD West Tower, 100 Wellington Street West, The PATH, Toronto M5K 1A1","Mediterranean, Middle Eastern",30.0,Financial District
Eat Canteen,QUICK BITES,2.9,9.0,"TD West Tower, 100 Wellington Street West, The PATH, Toronto",Asian,25.0,Financial District
Modern Wok,QUICK BITES,3.7,9.0,"145 King Street West, The PATH, Toronto M5H 1J8","Asian, Chinese",25.0,Financial District
Sushi Cafe,QUICK BITES,,,"Empire Plaza, 33 University Avenue, Toronto M5J 2S7","Sushi, Japanese",15.0,Financial District
Subway,QUICK BITES,2.7,10.0,"60 Yonge Street, Toronto",Fast Food,20.0,Financial District
The Custom Grill,QUICK BITES,3.3,9.0,"Richtree Market, Eaton Centre, Level One , 14 Queen Street West, Toronto","Grill, Fast Food",25.0,Financial District
Mmmuffins,BAKERY,3.5,5.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto","Bakery, Cafe",25.0,Financial District
Piper's Gastropub - The Fairmont Royal York,CASUAL DINING,3.3,10.0,"The Fairmont Royal York, 100 Front Street West, Toronto M5J 1E3","Bar Food, Burger, Canadian",65.0,Financial District
Mr. Sub,QUICK BITES,3.6,10.0,"Commerce Court, 199 Bay Street, The PATH, Toronto",Fast Food,25.0,Financial District
Cultures,QUICK BITES,2.4,7.0,"Standard Life Centre, 121 King Street West, The PATH, Toronto M5H","Healthy Food, Sandwich",25.0,Financial District
Extreme Pita,QUICK BITES,2.3,9.0,"Brookfield Place, 161 Bay Street, The PATH, Toronto","Fast Food, Mediterranean",25.0,Financial District
Mrs. Fields,DESSERT PARLOR,3.3,9.0,"Commerce Court, 199 Bay Street, The PATH, Toronto",Desserts,15.0,Financial District
Sauté Rosé,Other,3.3,9.0,"Royal Bank Plaza, 55 University Avenue, The PATH, Toronto","Fast Food, Italian",25.0,Financial District
The Calvin Bar - Trump International Hotel and Tower,BAR,3.5,6.0,"Trump International Hotel and Tower, 325 Bay Street, Toronto M5H 3C2",Bar Food,120.0,Financial District
Astarté,DESSERT PARLOR,,,"Sun Life Financial Tower, 150 King Street West, The PATH, Toronto",Desserts,15.0,Financial District
The Croissant Tree,CAFÉ,2.4,8.0,"60 Yonge Street, Toronto M5E1H5",Cafe,25.0,Financial District
Fast Fresh Foods,QUICK BITES,3.7,10.0,"145 King Street West, The PATH, Toronto",Healthy Food,25.0,Financial District
Thai Bowl,QUICK BITES,2.3,10.0,"Royal Bank Plaza, 55 University Avenue, The PATH, Toronto","Thai, Asian",20.0,Financial District
Swiss Chalet Express,Other,3.2,6.0,"Royal Bank Plaza, 200 Bay Street, The PATH, Toronto M5J 2J1",Canadian,40.0,Financial District
KFC,QUICK BITES,3.6,9.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto",Fast Food,25.0,Financial District
Fit For Life,QUICK BITES,3.2,7.0,"Commerce Court, 199 Bay Street, The PATH, Toronto","Healthy Food, Fast Food",25.0,Financial District
Timothy's,CAFÉ,2.3,9.0,"State Street Financial Centre, 30 Adelaide Street East, Toronto",Cafe,25.0,Financial District
Starbucks,CAFÉ,,,"650 Wellington Street East , Toronto M5J 2W4",Cafe,,Financial District
Greenhouse Juice Co.,BEVERAGE SHOP,,,"Commerce Court, 199 Bay Street, The PATH, Toronto M5L 1E2","Juices, Healthy Food, Beverages",30.0,Financial District
Clipper Cafe,CAFÉ,3.2,7.0,"44 King Street West, Inside The Bank of Nova Scotia Building, 4th Floor, Toronto M5H 3Y2",Cafe,25.0,Financial District
Taste Of Orient,QUICK BITES,3.3,6.0,"Richmond Adelaide Centre, 120 Adelaide Street West, The PATH, Toronto","Chinese, Asian",25.0,Financial District
OPA! Of Greece,Other,2.7,8.0,"Royal Bank Plaza, 200 Bay Street, The PATH, Toronto",Greek,25.0,Financial District
Five Guys,QUICK BITES,,,"100 King Street W, Toronto M5X 1A9","Fast Food, Burger",25.0,Financial District
Soup It Up,QUICK BITES,,,"First Canadian Place, 100 King Street West, THE PATH, Toronto M5J 2S4",Deli,15.0,Financial District
Druxy's Famous Deli,QUICK BITES,3.4,5.0,"199 Bay Street, Toronto, ON M5L 1G5","Fast Food, Sandwich",25.0,Financial District
Heidi's Deli,QUICK BITES,3.6,8.0,"Commerce Court, 199 Bay Street, The PATH, Toronto",Fast Food,35.0,Financial District
Planta Burger,QUICK BITES,,,"4 Temperance Street, Financial District, Toronto",Burger,15.0,Financial District
Booster Juice,BEVERAGE SHOP,,,"Exchange Tower, 130 King Street West, The PATH, Toronto","Juices, Beverages, Healthy Food",20.0,Financial District
Bite Bar,DESSERT PARLOR,,,"Commerce Court, 199 Bay Street, The PATH, Toronto M5J 2W4","Desserts, Bakery",25.0,Financial District
The Bagel Stop,CAFÉ,2.9,7.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto",Cafe,25.0,Financial District
Wok Licious,QUICK BITES,2.5,7.0,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto","Chinese, Fast Food",25.0,Financial District
Kid Lee,QUICK BITES,,,"2nd Floor, First Canadian Pl, Toronto, ON M5X 1A1",Asian,20.0,Financial District
Sweet Surrender,DESSERT PARLOR,,,"Richtree Market, Eaton Centre, Level One, 14 Queen Street West, Toronto",Desserts,15.0,Financial District
Tropical Energy Juice Bar,BEVERAGE SHOP,2.6,5.0,"Commerce Court, 199 Bay Street, The PATH, Toronto","Juices, Beverages",15.0,Financial District
Sweet Rosie's,CAFÉ,3.2,5.0,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto L5N 2W3",Cafe,20.0,Financial District
A & W,QUICK BITES,2.6,5.0,"1 Richmond Street West, Toronto","Burger, Fast Food",25.0,Financial District
Teavana,BEVERAGE SHOP,2.6,5.0,"Brookfield Place, 181 Bay Street, The PATH, Toronto","Tea, Beverages",20.0,Financial District
Yogen Früz,DESSERT PARLOR,,,"TD West Tower, 100 Wellington Street West, The PATH, Toronto","Frozen Yogurt, Desserts",15.0,Financial District
Sense Asian,QUICK BITES,2.6,5.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto","Chinese, Asian, Fast Food",40.0,Financial District
Teppanyaki Grill,QUICK BITES,2.6,5.0,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto","Japanese, Asian",25.0,Financial District
Walrus Pub & Beer Hall,BAR,,,"187 Bay Street, Toronto, ON",American,45.0,Financial District
Jacked Up Coffee,Other,,,Location Varies,Beverages,,Financial District
Happy Bowl,QUICK BITES,,,"Richtree Market, Eaton Centre, Level One, 14 Queen Street West, Toronto","Korean, Asian",30.0,Financial District
Loaded Pierogi,BAR,,,"65 Front St W, Toronto, ON M5J 1E6","Fast Food, Polish",30.0,Financial District
Freshly Squeezed,BEVERAGE SHOP,,,"Eaton Centre, Level One, 14 Queen Street West, Toronto","Juices, Beverages",15.0,Financial District
Liquid Nutrition,BEVERAGE SHOP,,,"145 King Street West, The PATH, Toronto","Beverages, Healthy Food, Juices",15.0,Financial District
Street Eats,QUICK BITES,,,"Richtree Market, Eaton Centre, Level One, 14 Queen Street West, Toronto",Mexican,30.0,Financial District
CRU Restaurant,FINE DINING,,,"100 Yonge Street Suite 100, Toronto, ON M5C 2W1",Canadian,100.0,Financial District
York's Cafe - The Fairmont Royal York Hotel,CAFÉ,,,"The Fairmont Royal York, 100 Front Street West, Toronto M5J1E5","Cafe, Breakfast",25.0,Financial District
Kanga Pies - Commerce Court PATH,BAKERY,,,"199 Bay Street, C-142, Toronto M5J","Bakery, Australian",15.0,Financial District
Plancha,CASUAL DINING,,,"44 Victoria St, Toronto, ON M5C 1Y2",Mediterranean,30.0,Financial District
Purblendz,BEVERAGE SHOP,,,"Bay Adelaide Centre, 333 Bay Street, The PATH, Toronto","Juices, Beverages",15.0,Financial District
Godiva Chocolatier,DESSERT PARLOR,,,"Royal Bank Plaza, 200 Bay Street, Toronto",Desserts,25.0,Financial District
Purdy's,DESSERT PARLOR,,,"Toronto Dominion Centre, 66 Wellington Street West, Toronto","Desserts, Ice Cream",20.0,Financial District
Petit Four,BAKERY,,,"Commerce Court, 187 Bay Street, The PATH, Toronto M5H 3C2","Cafe, Bakery",30.0,Financial District
Pretzel Maker,QUICK BITES,,,"Commerce Court, 199 Bay Street, The PATH, Toronto",Fast Food,10.0,Financial District
Kernels Popcorn,QUICK BITES,,,"Eaton Centre, Level One, 14 Queen Street, Toronto",Fast Food,15.0,Financial District
Bagels 'N Bites,QUICK BITES,,,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto",Sandwich,15.0,Financial District
Croissant Express Café,CAFÉ,,,"60 Yonge St, Financial District, Toronto",Cafe,20.0,Financial District
Link - Sheraton Hotel,CAFÉ,,,"Sheraton Centre Toronto Hotel, 123 Queen Street West, Toronto M5H 2M9",Cafe,25.0,Financial District
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,40 King Street West,Coffee and Tea,15.0,Financial District
Second Cup Coffee Co.,Other,,,333 Bay Street Unit C11-12,Coffee and Tea,15.0,Financial District
