Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Twice the Deal Pizza,QUICK BITES,3.5,11.0,"3505 Upper Middle Rd, Burlington L7M4C6","Fast Food, Pizza",13.0,Burlington
Bar Burrito,QUICK BITES,3.5,8.0,"Appleby Village, 5010 Pinedale Avenue, Burlington",Tex-Mex,25.0,Burlington
Topper's Pizza,QUICK BITES,3.9,10.0,"Millcroft Shopping Centre, 2000 Appleby Line, Burlington L7L6M6 4X6","Pizza, Fast Food",25.0,Burlington
Hakka Fresh,CASUAL DINING,3.0,6.0,"3500 Fairview Street, Burlington",Hakka Chinese,35.0,Burlington
Harvest Table Family Restaurant,QUICK BITES,3.6,9.0,"3350 Fairview Street, Burlington",Canadian,20.0,Burlington
Pita Nutso,QUICK BITES,3.1,13.0,"3450 Dundas Street, Burlington","Mediterranean, Sandwich",25.0,Burlington
Villa Madina,QUICK BITES,3.8,9.0,"671 Appleby Line, Burlington",Mediterranean,25.0,Burlington
Marble Slab Creamery,DESSERT PARLOR,2.9,6.0,"Burlington North SmartCentres, 3047 Appleby Line, Burlington","Ice Cream, Desserts",20.0,Burlington
Saving Thyme Catering Patisserie,DESSERT PARLOR,3.5,8.0,"450 Appleby Line, Burlington L7L 2Y2",Desserts,50.0,Burlington
Taj,QUICK BITES,3.6,5.0,"Lakeside Shopping Village, 5353 Lakeshore Road, Burlington",Indian,40.0,Burlington
Hero Certified Burgers,QUICK BITES,3.0,10.0,"2465 Appleby Line, Unit D6, Burlington","Burger, Sandwich",25.0,Burlington
Windmill Restaurant,CASUAL DINING,3.6,10.0,"2238 Mountainside Drive, Burlington","Diner, Breakfast",30.0,Burlington
Jasmine Rice,CASUAL DINING,2.6,7.0,"Burlington Mall, 777 Guelph Line, Burlington","Chinese, Thai, Asian",35.0,Burlington
Pita Republic,QUICK BITES,3.3,8.0,"2201 Brant Street, Burlington","Mediterranean, Middle Eastern, Fast Food",20.0,Burlington
Shoeless Joe's,BAR,3.1,10.0,"1250 Brant Street, Burlington","American, Bar Food",60.0,Burlington
Saigon on Brant,CASUAL DINING,2.8,7.0,"474 Brant St, Burlington L7R2G3","Vietnamese, Asian",43.0,Burlington
Culaccino Bar + Kitchen,BAR,,,"527 Brant Street, Burlington L7R 2G8","Italian, Bar Food",,Burlington
Sushi Masayuki,CASUAL DINING,,,"2180 Itabashi Way, Burlington, Toronto",Japanese,,Burlington
CC Swirls,QUICK BITES,2.9,8.0,"2201 Brant Street, Burlington","Desserts, Frozen Yogurt",10.0,Burlington
Sona Grill,QUICK BITES,3.0,7.0,"575 Plains Road East, Burlington","Mediterranean, Middle Eastern, Fast Food",20.0,Burlington
The Slye Fox Public House,CASUAL DINING,3.0,5.0,"Eastway Plaza, 4057 New Street, Burlington",Bar Food,50.0,Burlington
Table 34,CASUAL DINING,2.8,4.0,"1455 Lakeshore Road East, Unit 3, Burlington L7S 2J1","Canadian, Bar Food",60.0,Burlington
Red Chillie,QUICK BITES,3.4,7.0,"3505 Upper Middle Road, Burlington",Chinese,20.0,Burlington
Murphy's Ice Cream Parlour Burlington,DESSERT PARLOR,3.9,5.0,"433 Brock Ave, Burlington L7S","Ice Cream, Frozen Yogurt",25.0,Burlington
China Taste,QUICK BITES,3.4,6.0,"3650 Dundas Street, Burlington",Chinese,25.0,Burlington
Anchor Bar,CASUAL DINING,3.3,6.0,"2000 Appleby Line, Burlington L7L 6M6","American, Bar Food, Burger",50.0,Burlington
Pizzaville,QUICK BITES,3.5,6.0,"1940 Appleby Line, Burlington","Pizza, Fast Food",25.0,Burlington
Mcdonald's,QUICK BITES,2.4,5.0,"2040 Appleby Line, Burlington",Fast Food,25.0,Burlington
Chorizo Fresh Mex,QUICK BITES,3.1,5.0,"2475 Appleby Line, Burlington L7L0B6","Mexican, Fast Food",13.0,Burlington
The Sunshine Doughnuts Company,BAKERY,,,439 Brock Avenue L7S 1M8,"Bakery, Donuts, Coffee and Tea",15.0,Burlington
Bo Chin,CASUAL DINING,3.4,4.0,"Tyandaga Plaza, 1500 Upper Middle Road, Burlington","Chinese, Asian",25.0,Burlington
Walker's Chocolates,DESSERT PARLOR,3.2,5.0,"3350 Fairview Street, Burlington",Desserts,10.0,Burlington
A & W,QUICK BITES,2.8,8.0,"Burlington Mall, 777 Guelph Line, Burlington","Burger, Fast Food",25.0,Burlington
Dairy Queen Grill & Chill,DESSERT PARLOR,3.6,8.0,661 Appleby Line,"Ice Cream, Desserts, Fast Food",20.0,Burlington
The Rose Garden Restaurant,CASUAL DINING,3.2,5.0,"1124 Plains Road West, Burlington",Bar Food,30.0,Burlington
French Fry Guy,Other,3.2,5.0,"4305 Fairview Street, Burlington","Burger, Canadian",20.0,Burlington
Earls,CASUAL DINING,,,"Mapleview Shopping Centre, 900 Maple Avenue, Unit A25, Burlington",Grill,100.0,Burlington
Taco Bell,QUICK BITES,,,"Burlington Mall, 777 Guelph Line, Burlington","Fast Food, Mexican",20.0,Burlington
Panago,QUICK BITES,3.3,6.0,"Burlington North SmartCentres, 3047 Appleby Line, Burlington","Pizza, Fast Food",30.0,Burlington
Supreme Bar & Grill,CASUAL DINING,3.2,6.0,"Appleby Village, 5111 New Street, Burlington","Grill, Breakfast, Mediterranean",65.0,Burlington
Windjammer By The Lake,BAR,2.8,4.0,"Lakeside Shopping Village, 5353 Lakeshore Road, Burlington",Bar Food,65.0,Burlington
Pizza Pizza,QUICK BITES,2.7,5.0,"3537 Fairview Street, Burlington","Pizza, Fast Food",25.0,Burlington
Jerseys Bar & Grill,BAR,2.9,5.0,"1450 Headon Road, Burlington","Bar Food, Grill",50.0,Burlington
Eclipse Asian Cuisine,CASUAL DINING,2.9,6.0,"Upper Appleby Centre, 1940 Appleby Line, Burlington",Chinese,40.0,Burlington
Mollycake,BAKERY,,,"361 Brant St, Burlington L7R2E7","Coffee and Tea, Desserts, Bakery",13.0,Burlington
Timothy's,CAFÉ,,,"Burlington Mall, 777 Guelph Line, Burlington",Cafe,25.0,Burlington
RC's Boardwalk,CAFÉ,,,"2013 Lakeshore Road, Burlington","Ice Cream, Cafe, Desserts",20.0,Burlington
Crema Di Gelato,DESSERT PARLOR,2.6,4.0,"1477 Lakeshore Road, Burlington L7S1B5","Desserts, Ice Cream, Coffee and Tea",15.0,Burlington
Eggsactly,CASUAL DINING,,,"3550 Dundas Street, Burlington","Breakfast, Diner",25.0,Burlington
Pizza Hut,CASUAL DINING,3.7,4.0,"1505 Guelph Line, Burlington","Pizza, Fast Food",25.0,Burlington
Sea Shanty Fish & Chips,CASUAL DINING,,,"2455 Mount Forest Drive, Burlington L7P 1J7","Fish and Chips, Seafood",30.0,Burlington
Clancy's,CASUAL DINING,,,"4490 Fairview Street East, Burlington","Burger, Bar Food, Canadian",13.0,Burlington
Crisp Here,CASUAL DINING,,,"710 Cumberland Avenue, Burlington L7N 3M9","Korean, Sushi",30.0,Burlington
Sakura Ichiban Express,QUICK BITES,3.5,4.0,"Burlington Mall, 777 Guelph Line, Burlington","Sushi, Japanese, Asian",45.0,Burlington
Teriyaki Experience,QUICK BITES,,,"4000 Mainway, Burlington",Japanese,20.0,Burlington
Jimmy The Greek,QUICK BITES,3.1,5.0,"Burlington Mall, 777 Guelph Line, Burlington",Greek,25.0,Burlington
KFC,QUICK BITES,3.7,4.0,"3500 Dundas Street, Burlington",Fast Food,25.0,Burlington
Quiznos,QUICK BITES,3.7,5.0,"2475 Appleby Line, Burlington",Fast Food,25.0,Burlington
Industria Pizzeria + Bar,BAR,,,"1860 Appleby Line Unit #23, Burlington, ON L7L 0B7","Italian, Pizza",30.0,Burlington
Hot Wok,CASUAL DINING,,,"Roseland Plaza, 461 Guelph Line, Burlington L7R 3L8","Chinese, Asian",25.0,Burlington
Caz's Great Fish,CASUAL DINING,,,"1235 Fairview Street, Burlington","Fish and Chips, British",50.0,Burlington
Baskin Robbins,DESSERT PARLOR,3.0,5.0,"2475 Appleby Line, Burlington","Ice Cream, Desserts",15.0,Burlington
Laura Secord,DESSERT PARLOR,3.5,4.0,"Burlington Mall, 777 Guelph Line, Burlington",Desserts,15.0,Burlington
Pita & Dish Shawarma,CASUAL DINING,,,"2405, Fairview St #2, Canada, Burlington, Toronto",Mediterranean,60.0,Burlington
Domino's,QUICK BITES,3.5,4.0,"2025 Upper Middle Road, Burlington","Fast Food, Pizza",25.0,Burlington
Tim Hortons,CAFÉ,3.5,4.0,1035 Brant Street,"American, Donuts, Desserts",20.0,Burlington
Ruby Thai,Other,3.4,4.0,"Mapleview Shopping Centre, Food Court, 900 Maple Avenue, Burlington",Thai,25.0,Burlington
Rust Bistro Bar,CASUAL DINING,,,"1801 Walkers Line Suite 7, Burlington L7M 0H6",Steak,25.0,Burlington
Doma Sushi,CASUAL DINING,,,"Unit B16, 3450 Dundas Street, Burlington L7M 4B8","Japanese, Sushi",30.0,Burlington
Chef Grande Mediterranean Cuisine,CASUAL DINING,,,"676 Appleby Line, Unit# 103E, Burlington L7L 6J9","Greek, Mediterranean, Middle Eastern",25.0,Burlington
Wendy's,FAST FOOD,,,2387 Fairview Road,"Fast Food, Burger",20.0,Burlington
Carrigan Arms,BAR,,,"2025 Upper Middle Road, Burlington","Bar Food, Breakfast",40.0,Burlington
Becky's Coffee Sweet And Delights,QUICK BITES,,,"2152 Mountain Grove Avenue, Burlington","Colombian, Latin American",20.0,Burlington
JF Chen Chinese Food,QUICK BITES,,,"2475 Appleby Line, Burlington",Chinese,20.0,Burlington
Starbucks,CAFÉ,,,"503 Brant Street, Burlington",Cafe,20.0,Burlington
Pizzaiolo,QUICK BITES,,,"3480 Fairview Street, Burlington","Pizza, Fast Food",30.0,Burlington
Mama Rosie's Pizza,QUICK BITES,,,"665 Plains Road East, Burlington","Pizza, Fast Food",20.0,Burlington
Kernels Popcorn,QUICK BITES,3.2,4.0,"Mapleview Shopping Centre, 900 Maple Avenue, Burlington",Fast Food,15.0,Burlington
La Pita Halal Shawarma & Grill,QUICK BITES,,,"2003 Lakeshore Rd, Burlington L7R 1A1","Middle Eastern, Pizza",,Burlington
Manchu Wok,Other,3.4,4.0,"Mapleview Shopping Centre, Food Court, 900 Maple Avenue, Burlington","Fast Food, Chinese, Asian",25.0,Burlington
MAX Resto Lounge,CASUAL DINING,,,102-2180 Itabashi Way,"Canadian, Pacific Northwest",80.0,Burlington
Wundeba,CASUAL DINING,,,"4448 Guelph Line, Burlington",American,30.0,Burlington
La Creme de la Creme Creamery Inc,DESSERT PARLOR,,,"389 John St, Burlington, ON L7R 2K3",Ice Cream,15.0,Burlington
Cakes Sweets & Treats,BAKERY,,,"1600 Kerns Rd Unit 3, Burlington L7P3G9",Bakery,13.0,Burlington
Gino's Pizza,QUICK BITES,,,"Appleby Village, 511 Appleby Line, Burlington","Pizza, Fast Food",30.0,Burlington
Nestlé Toll House Café,CAFÉ,,,"Burlington Mall, 777 Guelph Line, Burlington",Cafe,25.0,Burlington
Napoleon's,CASUAL DINING,,,"3455 Fairview Street, Burlington",Steak,,Burlington
Prince of India,CASUAL DINING,,,"1235 Fairview St, Burlington, ON L7S 2H9",Indian,25.0,Burlington
Booster Juice,BEVERAGE SHOP,,,"3600 Dundas Street, Burlington","Juices, Beverages, Healthy Food",20.0,Burlington
