Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Black Irish,CASUAL DINING,3.2,8.0,"235 Queen Street East, Toronto M5A 1S5","Bar Food, Seafood, Irish",60.0,St. Lawrence
Quik Sushi,QUICK BITES,3.9,12.0,"St. Lawrence Market, Lower Level, 93 Front Street East, Toronto","Sushi, Japanese, Asian",25.0,St. Lawrence
b.good,QUICK BITES,,,"10 King Street East, Toronto",Healthy Food,35.0,St. Lawrence
Pasta Mia,CAFÉ,3.7,10.0,"St Lawrence Market, 91 Front Street East, Lower Level, Toronto","Cafe, Italian",25.0,St. Lawrence
Quiznos,QUICK BITES,3.3,12.0,"115 Yonge Street, Toronto",Fast Food,25.0,St. Lawrence
Booster Juice,BEVERAGE SHOP,3.2,13.0,"2 Queen Street East, Toronto M5C 3G7","Juices, Beverages, Healthy Food",20.0,St. Lawrence
The Consort Bar - The Omni King Edward Hotel,BAR,3.3,8.0,"The Omni King Edward Hotel, 37 King Street East, Toronto","Canadian, Tapas",120.0,St. Lawrence
McDonald's,QUICK BITES,3.5,10.0,"123 Yonge Street, Toronto",Fast Food,25.0,St. Lawrence
BASSO Pizzeria,QUICK BITES,2.9,4.0,"320 Queen Street East, Toronto M5A 1S8","Pizza, Italian",,St. Lawrence
Power Up Bar,BAR,,,"38 Wellington Street East, Toronto M5E 1C7",Bar Food,30.0,St. Lawrence
Copetin Restaurant and Bar,CASUAL DINING,,,"107 King St E, Toronto M5C 1G6",Canadian,40.0,St. Lawrence
Subway,QUICK BITES,2.8,12.0,"259 King Street East, Toronto",Fast Food,20.0,St. Lawrence
Teddy Story,CAFÉ,,,"82 Adelaide Street E, Unit C, Toronto M5C 1K9","Cafe, Bakery, Coffee and Tea",15.0,St. Lawrence
Sam James Coffee Bar,CAFÉ,,,"15 Toronto Street, Toronto",Cafe,15.0,St. Lawrence
Batch,Other,3.1,4.0,"75 Victoria Street, Toronto M5C 2B1",Bar Food,25.0,St. Lawrence
TSB 2000,CAFÉ,2.9,9.0,"20 Toronto Street, Toronto",Cafe,25.0,St. Lawrence
MUV Bar,BAR,,,"Brookfield Place, 181 Bay Street, Inside Marche Restaurant, Toronto M5J2T3",Bar Food,50.0,St. Lawrence
Thai Express,QUICK BITES,3.1,8.0,"7 King Street East, Toronto",Thai,25.0,St. Lawrence
Stori,BAR,2.4,8.0,"95 King Street East, Toronto M5C 1G3",Italian,80.0,St. Lawrence
Sushi-Q,QUICK BITES,2.3,9.0,"1 Queen Street East, Toronto",Sushi,25.0,St. Lawrence
Second Cup Coffee Co.,Other,2.4,8.0,65 Front Street. East,"Cafe, Coffee and Tea, Frozen Yogurt",10.0,St. Lawrence
Villa Madina,QUICK BITES,3.1,8.0,"7 King Street East, Toronto",Mediterranean,25.0,St. Lawrence
Kings Lounge Bar & Eatery,QUICK BITES,2.3,9.0,"George Brown College, 200 King Street East, Toronto",American,25.0,St. Lawrence
Berkleys,CAFÉ,2.3,9.0,"262 The Esplanade, Toronto M5A4J6",Cafe,25.0,St. Lawrence
Club 120,Other,2.4,8.0,"120 Church Street, Toronto",Drinks Only,50.0,St. Lawrence
Fusion,QUICK BITES,2.4,8.0,"George Brown College, Basement, 200 King Street East, Toronto",Asian,25.0,St. Lawrence
Tacorrito,QUICK BITES,,,"320 Richmond Street East, Toronto M5A 1P9","Fast Food, Mexican",20.0,St. Lawrence
Esplanade Food Market,QUICK BITES,3.3,8.0,"25 The Esplanade, Toronto",Fast Food,20.0,St. Lawrence
Don Alfonso 1890,FINE DINING,,,"19 Toronto St, Toronto, ON",Mediterranean,80.0,St. Lawrence
Jugo Juice,BEVERAGE SHOP,2.5,7.0,"7 King Street East, Toronto","Juices, Beverages",20.0,St. Lawrence
Pita Way,QUICK BITES,3.7,7.0,"36 Church Street, Toronto","Fast Food, Mediterranean",20.0,St. Lawrence
Hot Spot Cafe,CAFÉ,3.6,4.0,"201 King Street East, Toronto M5A4M5",Cafe,30.0,St. Lawrence
Pizza Nova,QUICK BITES,3.4,4.0,"222 The Esplanade, Toronto","Pizza, Fast Food",30.0,St. Lawrence
XO Bisous,CAFÉ,,,60 Adelaide Street E M5C 3E4,"Coffee and Tea, French",,St. Lawrence
St. Lawerence Cafe,CAFÉ,,,"248 The Esplanade, Toronto M5A4J6",Cafe,20.0,St. Lawrence
Bar Cru,FAST CASUAL,,,20 Market Street M5E 1M6,"Hawaiian, Japanese, Peruvian, Seafood",20.0,St. Lawrence
Potbelly Sandwich Shop,QUICK BITES,,,"83 Yonge Street, Toronto M5C 1S8",Sandwich,15.0,St. Lawrence
Liquid Nutrition,BEVERAGE SHOP,,,"36 Toronto Street, Suite 103G, Toronto","Beverages, Healthy Food, Juices",15.0,St. Lawrence
Rose City Kitchen,QUICK BITES,,,"36 Toronto Street, Toronto M5C 2C5",Mediterranean,30.0,St. Lawrence
Coco Deli,QUICK BITES,,,"26 Wellington Street East, Toronto","Deli, Breakfast",15.0,St. Lawrence
King Place Restaurant,QUICK BITES,,,"236 Sherbourne St, Toronto, ON",Pakistani,15.0,St. Lawrence
