Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
El Rey Mezcal Bar,FAST CASUAL,3.2,8.0,"2A Kensington Ave, Toronto M5T 2J7",Mexican,,Kensington-Chinatown
Mars Food,CASUAL DINING,2.8,28.0,"432 College Street, Toronto M5T 1T3",Diner,40.0,Kensington-Chinatown
Aloette,CASUAL DINING,3.5,10.0,163 Spadina Avenue M5V 2L6,French,60.0,Kensington-Chinatown
Super Noodle Express,CASUAL DINING,3.1,8.0,"358 Spadina Avenue, Toronto M5T 2G4",Northern Chinese,30.0,Kensington-Chinatown
98 Aroma,CASUAL DINING,3.0,11.0,"440 Spadina Avenue, Toronto M5T 2G8",Chinese,25.0,Kensington-Chinatown
Mashion Bakery,BAKERY,3.6,17.0,"345 Spadina Avenue, Toronto M5T2G3","Bakery, Chinese",10.0,Kensington-Chinatown
El Gordo,QUICK BITES,3.6,15.0,"214 Augusta Avenue, Toronto M5T 2L8",Latin American,15.0,Kensington-Chinatown
3.4,Other,,,Kensington-Chinatown,"Caribbean, Filipino",,Kensington-Chinatown
Hungary Thai,CASUAL DINING,3.2,35.0,"196 Augusta Avenue, Toronto M5T2L6","Thai, Hungarian",45.0,Kensington-Chinatown
Via Mercanti Food Shop,QUICK BITES,3.2,8.0,209 Augusta Avenue M5T2L4 2L4,Italian,20.0,Kensington-Chinatown
Nak Won,CASUAL DINING,3.0,19.0,"471 Dundas Street West, Toronto M5T 1G8","Korean, Asian",50.0,Kensington-Chinatown
Graffiti's Bar & Grill,BAR,3.7,16.0,"170 Baldwin Street, Toronto M5T",Bar Food,40.0,Kensington-Chinatown
Amato Pizza,QUICK BITES,3.1,27.0,"380 College Street, Toronto","Pizza, Fast Food",25.0,Kensington-Chinatown
Spot Crepes & Tea,CASUAL DINING,3.7,7.0,385 Spadina Avenue M5T 2G6,"Tea, Asian, Beverages, Bubble Tea, Coffee and Tea, Crepes, Desserts, Ice Cream",30.0,Kensington-Chinatown
Romeo's Juice Bar,BEVERAGE SHOP,3.5,13.0,"285 Augusta Avenue, Toronto M5T 2M1","Juices, Beverages",20.0,Kensington-Chinatown
Taste of Yunnan,CASUAL DINING,2.9,13.0,"438 Dundas Street West, Toronto M5T 1G7",Yunnan,25.0,Kensington-Chinatown
Rick's Cafe,CAFÉ,3.4,8.0,"281 Augusta Avenue, Toronto M5T",Cafe,20.0,Kensington-Chinatown
Dumpling King,CASUAL DINING,3.4,13.0,"442 Dundas Street West, Toronto M5T1G6",Northern Chinese,25.0,Kensington-Chinatown
